primary_purpose,outbound,tour_hour,trip_num,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24
social,FALSE,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4117647058823529,0.21568627450980393,0.23529411764705882,0.0196078431372549,0.11764705882352941,0,0,0,0
social,FALSE,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0,0.08333333333333333,0,0
social,FALSE,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0,0.1,0.2,0.1,0,0
social,FALSE,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
social,FALSE,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.6,0.05,0,0,0,0,0
social,FALSE,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0,0
social,FALSE,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
social,FALSE,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
social,FALSE,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,0,0,0
social,FALSE,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0,0,0
social,FALSE,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
social,FALSE,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
social,FALSE,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,0,0,0
social,FALSE,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
social,FALSE,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
social,FALSE,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
social,FALSE,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
social,FALSE,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
social,FALSE,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
social,FALSE,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
social,FALSE,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
social,FALSE,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
social,FALSE,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
social,FALSE,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
social,FALSE,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
social,FALSE,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
social,FALSE,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
social,FALSE,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
social,FALSE,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
social,FALSE,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
social,FALSE,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
social,FALSE,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
social,FALSE,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
social,FALSE,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
social,FALSE,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
othdiscr,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,1,2,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
othdiscr,FALSE,1,3,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
othdiscr,FALSE,1,4,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
othdiscr,FALSE,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,2,2,0,0.4,0.2,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,2,3,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,3,2,0,0,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.14285714285714285,0,0,0.07142857142857142,0,0,0.07142857142857142,0,0.07142857142857142,0.14285714285714285,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,3,3,0,0,0,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0.14285714285714285,0.42857142857142855,0,0,0.14285714285714285,0,0,0,0,0,0,0
othdiscr,FALSE,3,4,0,0,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,4,2,0,0,0,0.25,0.25,0.08333333333333333,0.05555555555555555,0,0.027777777777777776,0.027777777777777776,0,0.027777777777777776,0.25,0.027777777777777776,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,4,3,0,0,0,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.13333333333333333,0,0,0,0.06666666666666667,0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,4,4,0,0,0,0,0.09090909090909091,0,0,0.09090909090909091,0.045454545454545456,0,0,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.22727272727272727,0.09090909090909091,0.13636363636363635,0,0,0,0.045454545454545456,0,0,0
othdiscr,FALSE,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,5,2,0,0,0,0,0.26582278481012656,0.21518987341772153,0.05063291139240506,0.02531645569620253,0.0379746835443038,0.02531645569620253,0.05063291139240506,0.0379746835443038,0.12658227848101267,0.08860759493670886,0.0759493670886076,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,5,3,0,0,0,0,0.037037037037037035,0.18518518518518517,0.18518518518518517,0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.14814814814814814,0.1111111111111111,0.07407407407407407,0,0,0.037037037037037035,0,0,0,0
othdiscr,FALSE,5,4,0,0,0,0,0.023809523809523808,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.023809523809523808,0,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.047619047619047616,0.023809523809523808,0,0,0,0
othdiscr,FALSE,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,6,2,0,0,0,0,0,0.4,0.24615384615384617,0.09230769230769231,0.038461538461538464,0.023076923076923078,0.03076923076923077,0.023076923076923078,0.05384615384615385,0.06153846153846154,0.015384615384615385,0,0.007692307692307693,0,0.007692307692307693,0,0,0,0,0
othdiscr,FALSE,6,3,0,0,0,0,0,0.15151515151515152,0.3939393939393939,0.09090909090909091,0.12121212121212122,0,0.06060606060606061,0.030303030303030304,0,0,0.06060606060606061,0.06060606060606061,0.030303030303030304,0,0,0,0,0,0,0
othdiscr,FALSE,6,4,0,0,0,0,0,0.04,0.12,0.04,0.16,0.08,0.04,0.04,0,0.08,0.16,0.08,0.04,0.12,0,0,0,0,0,0
othdiscr,FALSE,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,7,2,0,0,0,0,0,0,0.47058823529411764,0.27450980392156865,0.11764705882352941,0.0392156862745098,0,0.0196078431372549,0.0392156862745098,0,0,0.0196078431372549,0.0196078431372549,0,0,0,0,0,0,0
othdiscr,FALSE,7,3,0,0,0,0,0,0,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.08333333333333333,0.05555555555555555,0.027777777777777776,0,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0,0.027777777777777776,0,0,0,0
othdiscr,FALSE,7,4,0,0,0,0,0,0,0,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.13043478260869565,0,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.043478260869565216,0,0,0.043478260869565216,0.043478260869565216,0
othdiscr,FALSE,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,8,2,0,0,0,0,0,0,0,0.2619047619047619,0.38095238095238093,0.19047619047619047,0.023809523809523808,0.047619047619047616,0.047619047619047616,0,0,0.047619047619047616,0,0,0,0,0,0,0,0
othdiscr,FALSE,8,3,0,0,0,0,0,0,0,0.09090909090909091,0.5454545454545454,0.09090909090909091,0.045454545454545456,0.09090909090909091,0,0.045454545454545456,0,0.09090909090909091,0,0,0,0,0,0,0,0
othdiscr,FALSE,8,4,0,0,0,0,0,0,0,0.03571428571428571,0.32142857142857145,0.2857142857142857,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.07142857142857142,0,0.03571428571428571,0,0,0,0,0,0,0
othdiscr,FALSE,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,9,2,0,0,0,0,0,0,0,0,0.5384615384615384,0.2564102564102564,0.07692307692307693,0.05128205128205128,0.05128205128205128,0,0,0,0,0,0,0.02564102564102564,0,0,0,0
othdiscr,FALSE,9,3,0,0,0,0,0,0,0,0,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.07142857142857142,0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0,0
othdiscr,FALSE,9,4,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0,0,0,0.09090909090909091,0,0,0
othdiscr,FALSE,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,10,2,0,0,0,0,0,0,0,0,0,0.5806451612903226,0.2903225806451613,0.03225806451612903,0,0.06451612903225806,0,0,0.03225806451612903,0,0,0,0,0,0,0
othdiscr,FALSE,10,3,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.36363636363636365,0.2727272727272727,0,0.18181818181818182,0.09090909090909091,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,10,4,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.125,0.041666666666666664,0.20833333333333334,0.08333333333333333,0.041666666666666664,0.041666666666666664,0,0.041666666666666664,0.041666666666666664,0,0,0.041666666666666664
othdiscr,FALSE,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,11,2,0,0,0,0,0,0,0,0,0,0,0.4074074074074074,0.3333333333333333,0.1111111111111111,0.07407407407407407,0.07407407407407407,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,11,3,0,0,0,0,0,0,0,0,0,0,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.15384615384615385,0,0.07692307692307693,0,0,0,0,0,0,0
othdiscr,FALSE,11,4,0,0,0,0,0,0,0,0,0,0,0,0.25,0.16666666666666666,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0,0,0,0,0
othdiscr,FALSE,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,12,2,0,0,0,0,0,0,0,0,0,0,0,0.3783783783783784,0.40540540540540543,0.10810810810810811,0.05405405405405406,0,0.02702702702702703,0,0,0.02702702702702703,0,0,0,0
othdiscr,FALSE,12,3,0,0,0,0,0,0,0,0,0,0,0,0.125,0.5625,0.1875,0,0.125,0,0,0,0,0,0,0,0
othdiscr,FALSE,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0.42857142857142855,0,0.14285714285714285,0,0,0,0,0,0,0,0
othdiscr,FALSE,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4918032786885246,0.36065573770491804,0.08196721311475409,0.06557377049180328,0,0,0,0,0,0,0,0
othdiscr,FALSE,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.35294117647058826,0.4117647058823529,0.11764705882352941,0,0,0,0,0,0,0,0
othdiscr,FALSE,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.2857142857142857,0,0.2857142857142857,0.2857142857142857,0,0,0,0,0,0
othdiscr,FALSE,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43333333333333335,0.37777777777777777,0.13333333333333333,0.05555555555555555,0,0,0,0,0,0,0
othdiscr,FALSE,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.23076923076923078,0,0.07692307692307693,0,0,0,0,0
othdiscr,FALSE,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.25,0,0,0,0,0
othdiscr,FALSE,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4536082474226804,0.422680412371134,0.10309278350515463,0.010309278350515464,0,0.010309278350515464,0,0,0,0
othdiscr,FALSE,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42105263157894735,0.42105263157894735,0.15789473684210525,0,0,0,0,0,0,0
othdiscr,FALSE,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.6666666666666666,0,0,0.16666666666666666,0,0,0,0
othdiscr,FALSE,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
othdiscr,FALSE,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5857142857142857,0.34285714285714286,0.05714285714285714,0,0,0,0,0,0.014285714285714285
othdiscr,FALSE,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0.5625,0,0.0625,0,0,0.0625,0,0
othdiscr,FALSE,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
othdiscr,FALSE,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
othdiscr,FALSE,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0.38095238095238093,0,0.047619047619047616,0,0,0,0
othdiscr,FALSE,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
othdiscr,FALSE,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
othdiscr,FALSE,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
othdiscr,FALSE,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.2222222222222222,0,0,0,0,0
othdiscr,FALSE,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
othdiscr,FALSE,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0
othdiscr,FALSE,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
othdiscr,FALSE,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
othdiscr,FALSE,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
othdiscr,FALSE,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
othdiscr,FALSE,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
othdiscr,FALSE,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
othdiscr,FALSE,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
othdiscr,FALSE,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
othdiscr,FALSE,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
othdiscr,FALSE,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
othdiscr,FALSE,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
othdiscr,FALSE,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
othdiscr,FALSE,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
othdiscr,FALSE,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
othdiscr,FALSE,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
othdiscr,FALSE,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
othdiscr,FALSE,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
othdiscr,FALSE,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
othdiscr,FALSE,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
othdiscr,FALSE,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
othdiscr,FALSE,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
othdiscr,FALSE,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
othdiscr,FALSE,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
othdiscr,FALSE,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
work,TRUE,1,1,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
work,TRUE,1,2,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
work,TRUE,1,3,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
work,TRUE,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
work,TRUE,2,1,0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
work,TRUE,2,2,0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
work,TRUE,2,3,0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
work,TRUE,2,4,0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
work,TRUE,3,1,0,0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
work,TRUE,3,2,0,0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
work,TRUE,3,3,0,0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
work,TRUE,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
work,TRUE,4,1,0,0,0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
work,TRUE,4,2,0,0,0,0,0,0,0.1111111111111111,0,0,0.1111111111111111,0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0,0,0
work,TRUE,4,3,0,0,0,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0.25,0,0,0,0,0,0,0,0
