STATEFP,COUNTYFP,TRACTCE,PUMA5CE
04,003,002002,00900
04,003,002100,00900
04,005,000100,00400
04,005,000200,00400
04,005,000300,00400
04,005,000400,00400
04,005,000500,00400
04,005,000600,00400
04,005,000700,00400
04,005,000800,00400
04,005,000900,00400
04,005,001000,00400
04,005,001101,00400
04,005,001102,00400
04,005,001200,00400
04,005,001301,00400
04,005,001302,00400
04,005,001500,00400
04,005,001600,00400
04,005,001700,00400
04,005,002000,00400
04,005,002100,00400
04,005,002200,00400
04,005,002300,00400
04,005,942201,00400
04,005,942202,00400
04,005,944900,00400
04,005,945000,00400
04,005,945100,00400
04,005,945200,00400
04,007,000100,00800
04,007,000200,00800
04,007,000301,00800
04,007,000302,00800
04,007,000400,00800
04,007,000500,00800
04,007,000600,00800
04,007,000700,00800
04,007,000800,00800
04,007,000900,00800
04,007,001000,00800
04,007,001100,00800
04,007,001200,00800
04,007,001300,00800
04,007,940200,00800
04,007,940400,00800
04,009,940500,00800
04,009,961100,00800
04,009,961201,00800
04,009,961202,00800
04,009,961300,00800
04,009,961400,00800
04,009,961500,00800
04,009,961600,00800
04,009,961700,00800
04,011,960100,00800
04,011,960200,00800
04,011,960300,00800
04,012,020100,00600
04,012,020201,00600
04,012,020202,00600
04,012,020501,00600
04,012,020502,00600
04,012,020602,00600
04,012,940200,00600
04,012,940300,00600
04,012,980000,00600
04,013,815100,00100
04,013,815200,00100
04,013,815300,00100
04,013,815400,00100
04,013,815500,00100
04,013,815600,00100
04,013,815700,00100
04,013,815800,00100
04,013,815900,00100
04,013,816000,00100
04,013,816100,00100
04,013,816200,00100
04,013,816300,00100
04,013,816400,00100
04,013,816500,00100
04,013,816600,00100
04,013,816700,00100
04,013,816800,00100
04,013,816900,00100
04,013,817000,00100
04,013,817100,00100
04,013,817200,00100
04,013,420104,00101
04,013,420105,00101
04,013,420107,00101
04,013,420108,00101
04,013,420109,00101
04,013,420110,00101
04,013,420111,00101
04,013,420112,00101
04,013,420113,00101
04,013,420114,00101
04,013,420115,00101
04,013,420116,00101
04,013,422609,00101
04,013,422610,00101
04,013,422615,00101
04,013,422616,00101
04,013,422617,00101
04,013,422618,00101
04,013,422626,00101
04,013,422627,00101
04,013,422628,00101
04,013,422629,00101
04,013,422630,00101
04,013,422631,00101
04,013,422632,00101
04,013,422633,00101
04,013,422634,00101
04,013,422635,00101
04,013,422640,00101
04,013,422641,00101
04,013,422642,00101
04,013,422643,00101
04,013,422644,00101
04,013,422646,00101
04,013,522800,00101
04,013,817600,00101
04,013,980600,00101
04,013,420202,00102
04,013,420206,00102
04,013,420207,00102
04,013,420208,00102
04,013,420209,00102
04,013,420210,00102
04,013,420211,00102
04,013,420212,00102
04,013,420215,00102
04,013,420216,00102
04,013,420301,00102
04,013,420302,00102
04,013,420303,00102
04,013,420304,00102
04,013,420401,00102
04,013,420402,00102
04,013,420501,00102
04,013,420503,00102
04,013,420504,00102
04,013,420602,00102
04,013,420603,00102
04,013,420604,00102
04,013,420704,00102
04,013,420705,00102
04,013,420706,00102
04,013,420800,00102
04,013,420901,00102
04,013,420902,00102
04,013,421001,00102
04,013,421002,00102
04,013,421101,00102
04,013,421102,00102
04,013,421201,00102
04,013,421202,00102
04,013,421302,00103
04,013,421303,00103
04,013,421304,00103
04,013,421400,00103
04,013,421501,00103
04,013,421502,00103
04,013,421901,00103
04,013,421902,00103
04,013,422001,00103
04,013,422002,00103
04,013,422102,00103
04,013,422103,00103
04,013,422104,00103
04,013,422105,00103
04,013,422106,00103
04,013,422107,00103
04,013,422203,00103
04,013,422204,00103
04,013,422205,00103
04,013,422212,00103
04,013,422213,00103
04,013,422215,00103
04,013,422216,00103
04,013,422217,00103
04,013,422221,00103
04,013,422222,00103
04,013,422301,00103
04,013,420213,00104
04,013,420214,00104
04,013,420707,00104
04,013,420708,00104
04,013,420709,00104
04,013,420710,00104
04,013,421601,00104
04,013,421602,00104
04,013,421701,00104
04,013,421702,00104
04,013,421801,00104
04,013,421802,00104
04,013,422302,00104
04,013,422501,00104
04,013,422502,00104
04,013,422503,00104
04,013,422504,00104
04,013,422513,00104
04,013,422514,00104
04,013,422607,00104
04,013,422624,00104
04,013,422625,00104
04,013,422636,00104
04,013,422637,00104
04,013,422638,00104
04,013,422639,00104
04,013,422305,00105
04,013,422307,00105
04,013,422308,00105
04,013,422309,00105
04,013,422401,00105
04,013,422402,00105
04,013,422403,00105
04,013,422404,00105
04,013,422506,00105
04,013,422507,00105
04,013,422508,00105
04,013,422509,00105
04,013,422510,00105
04,013,422511,00105
04,013,422512,00105
04,013,422606,00105
04,013,422620,00105
04,013,422621,00105
04,013,422622,00105
04,013,422623,00105
04,013,811300,00105
04,013,814200,00105
04,013,814300,00105
04,013,814400,00105
04,013,814500,00105
04,013,814600,00105
04,013,814700,00105
04,013,814800,00105
04,013,814900,00105
04,013,815000,00105
04,013,422209,00106
04,013,422210,00106
04,013,422211,00106
04,013,422218,00106
04,013,422219,00106
04,013,422220,00106
04,013,422304,00106
04,013,522901,00106
04,013,522903,00106
04,013,522904,00106
04,013,523002,00106
04,013,523003,00106
04,013,523005,00106
04,013,523006,00106
04,013,523102,00106
04,013,523103,00106
04,013,523104,00106
04,013,810300,00106
04,013,810800,00106
04,013,811200,00106
04,013,811400,00106
04,013,811500,00106
04,013,811600,00106
04,013,811700,00106
04,013,812100,00106
04,013,811800,00107
04,013,811900,00107
04,013,812000,00107
04,013,812200,00107
04,013,812300,00107
04,013,812400,00107
04,013,812500,00107
04,013,812600,00107
04,013,812700,00107
04,013,812800,00107
04,013,812900,00107
04,013,813000,00107
04,013,813100,00107
04,013,813200,00107
04,013,813300,00107
04,013,813400,00107
04,013,813500,00107
04,013,813600,00107
04,013,813700,00107
04,013,813800,00107
04,013,813900,00107
04,013,814000,00107
04,013,814100,00107
04,013,817300,00107
04,013,817400,00107
04,013,817500,00107
04,013,980500,00107
04,013,319706,00108
04,013,319902,00108
04,013,319903,00108
04,013,319904,00108
04,013,319905,00108
04,013,319906,00108
04,013,319907,00108
04,013,319908,00108
04,013,319909,00108
04,013,319910,00108
04,013,320001,00108
04,013,320002,00108
04,013,320007,00108
04,013,810000,00108
04,013,810100,00108
04,013,810200,00108
04,013,810400,00108
04,013,810500,00108
04,013,810600,00108
04,013,810700,00108
04,013,810900,00108
04,013,811000,00108
04,013,811100,00108
04,013,980400,00108
04,013,318400,00109
04,013,318501,00109
04,013,318700,00109
04,013,318800,00109
04,013,318900,00109
04,013,319000,00109
04,013,319101,00109
04,013,319103,00109
04,013,319104,00109
04,013,319201,00109
04,013,319202,00109
04,013,319300,00109
04,013,319401,00109
04,013,319402,00109
04,013,319403,00109
04,013,319404,00109
04,013,319500,00109
04,013,319600,00109
04,013,319703,00109
04,013,319704,00109
04,013,319705,00109
04,013,319800,00109
04,013,320100,00109
04,013,105002,00110
04,013,105003,00110
04,013,105004,00110
04,013,105103,00110
04,013,216806,00110
04,013,216807,00110
04,013,216813,00110
04,013,216816,00110
04,013,216830,00110
04,013,216831,00110
04,013,216834,00110
04,013,216835,00110
04,013,216901,00110
04,013,216902,00110
04,013,217001,00110
04,013,217002,00110
04,013,217101,00110
04,013,217102,00110
04,013,217201,00110
04,013,217203,00110
04,013,217204,00110
04,013,217300,00110
04,013,217400,00110
04,013,217501,00110
04,013,217502,00110
04,013,217600,00110
04,013,217700,00110
04,013,217800,00110
04,013,217900,00110
04,013,218000,00110
04,013,218100,00110
04,013,218200,00110
04,013,218300,00110
04,013,010101,00111
04,013,010102,00111
04,013,216809,00111
04,013,216810,00111
04,013,216818,00111
04,013,216819,00111
04,013,216820,00111
04,013,216821,00111
04,013,216826,00111
04,013,216832,00111
04,013,216833,00111
04,013,216836,00111
04,013,216837,00111
04,013,216838,00111
04,013,216839,00111
04,013,216846,00111
04,013,216848,00111
04,013,216849,00111
04,013,216850,00111
04,013,216852,00111
04,013,216853,00111
04,013,941200,00111
04,013,941300,00111
04,013,980700,00111
04,013,030401,00112
04,013,030402,00112
04,013,216822,00112
04,013,216829,00112
04,013,216840,00112
04,013,216841,00112
04,013,216842,00112
04,013,216843,00112
04,013,216844,00112
04,013,216845,00112
04,013,216847,00112
04,013,216851,00112
04,013,610700,00112
04,013,612400,00112
04,013,612500,00112
04,013,612600,00112
04,013,612700,00112
04,013,612800,00112
04,013,612900,00112
04,013,613000,00112
04,013,613100,00112
04,013,613200,00112
04,013,613300,00112
04,013,615000,00112
04,013,615100,00112
04,013,615200,00112
04,013,103205,00113
04,013,103206,00113
04,013,103207,00113
04,013,103208,00113
04,013,103209,00113
04,013,103210,00113
04,013,103211,00113
04,013,103212,00113
04,013,103214,00113
04,013,103215,00113
04,013,103216,00113
04,013,103217,00113
04,013,103219,00113
04,013,103220,00113
04,013,103302,00113
04,013,103303,00113
04,013,103400,00113
04,013,104900,00113
04,013,105101,00113
04,013,105102,00113
04,013,106400,00113
04,013,617300,00113
04,013,619700,00113
04,013,619800,00113
04,013,619900,00113
04,013,103304,00114
04,013,103305,00114
04,013,103306,00114
04,013,103501,00114
04,013,103502,00114
04,013,103606,00114
04,013,103607,00114
04,013,103611,00114
04,013,103701,00114
04,013,103702,00114
04,013,104701,00114
04,013,104702,00114
04,013,104801,00114
04,013,104802,00114
04,013,105200,00114
04,013,106300,00114
04,013,616900,00114
04,013,617000,00114
04,013,617100,00114
04,013,617200,00114
04,013,619200,00114
04,013,619300,00114
04,013,619400,00114
04,013,619500,00114
04,013,619600,00114
04,013,103604,00115
04,013,103605,00115
04,013,103608,00115
04,013,103609,00115
04,013,103612,00115
04,013,103614,00115
04,013,103615,00115
04,013,103900,00115
04,013,104401,00115
04,013,104402,00115
04,013,104501,00115
04,013,104502,00115
04,013,104600,00115
04,013,616500,00115
04,013,616600,00115
04,013,616700,00115
04,013,616800,00115
04,013,618600,00115
04,013,618700,00115
04,013,618800,00115
04,013,618900,00115
04,013,619000,00115
04,013,619100,00115
04,013,105300,00116
04,013,105400,00116
04,013,105501,00116
04,013,105502,00116
04,013,105503,00116
04,013,106002,00116
04,013,106003,00116
04,013,106100,00116
04,013,106200,00116
04,013,106501,00116
04,013,106502,00116
04,013,106600,00116
04,013,106701,00116
04,013,106702,00116
04,013,106703,00116
04,013,106802,00116
04,013,107300,00116
04,013,107400,00116
04,013,107500,00116
04,013,107601,00116
04,013,107602,00116
04,013,108601,00116
04,013,108602,00116
04,013,108802,00116
04,013,108901,00116
04,013,108902,00116
04,013,109002,00116
04,013,109003,00116
04,013,117100,00116
04,013,107700,00117
04,013,107800,00117
04,013,107900,00117
04,013,108000,00117
04,013,108100,00117
04,013,108200,00117
04,013,108301,00117
04,013,108302,00117
04,013,108400,00117
04,013,108501,00117
04,013,108502,00117
04,013,110701,00117
04,013,110702,00117
04,013,110801,00117
04,013,110802,00117
04,013,110901,00117
04,013,110902,00117
04,013,111000,00117
04,013,111100,00117
04,013,111201,00117
04,013,111202,00117
04,013,111204,00117
04,013,111300,00117
04,013,111401,00117
04,013,111402,00117
04,013,111501,00117
04,013,111502,00117
04,013,111601,00117
04,013,110400,00118
04,013,110501,00118
04,013,110502,00118
04,013,110600,00118
04,013,111203,00118
04,013,111602,00118
04,013,111700,00118
04,013,111800,00118
04,013,111900,00118
04,013,112900,00118
04,013,113000,00118
04,013,113100,00118
04,013,113201,00118
04,013,113202,00118
04,013,113203,00118
04,013,113300,00118
04,013,113400,00118
04,013,113501,00118
04,013,113502,00118
04,013,113601,00118
04,013,113602,00118
04,013,113700,00118
04,013,113801,00118
04,013,113802,00118
04,013,113900,00118
04,013,114000,00118
04,013,114100,00118
04,013,114200,00118
04,013,114301,00118
04,013,114302,00118
04,013,114402,00118
04,013,114900,00118
04,013,115200,00118
04,013,116800,00118
04,013,117000,00118
04,013,117200,00118
04,013,114703,00119
04,013,114800,00119
04,013,115300,00119
04,013,115400,00119
04,013,115600,00119
04,013,115700,00119
04,013,115801,00119
04,013,115802,00119
04,013,115900,00119
04,013,116000,00119
04,013,116100,00119
04,013,116202,00119
04,013,116203,00119
04,013,116204,00119
04,013,116205,00119
04,013,116300,00119
04,013,116400,00119
04,013,116500,00119
04,013,116602,00119
04,013,116607,00119
04,013,116612,00119
04,013,116613,00119
04,013,117300,00119
04,013,116702,00120
04,013,116703,00120
04,013,116704,00120
04,013,116707,00120
04,013,116708,00120
04,013,116709,00120
04,013,116710,00120
04,013,116711,00120
04,013,116712,00120
04,013,116713,00120
04,013,116714,00120
04,013,116715,00120
04,013,116717,00120
04,013,116718,00120
04,013,116719,00120
04,013,116720,00120
04,013,116721,00120
04,013,116725,00120
04,013,116727,00120
04,013,116728,00120
04,013,116729,00120
04,013,116730,00120
04,013,116731,00120
04,013,116732,00120
04,013,116733,00120
04,013,082203,00121
04,013,082204,00121
04,013,082205,00121
04,013,082206,00121
04,013,083000,00121
04,013,112505,00121
04,013,112508,00121
04,013,112510,00121
04,013,112511,00121
04,013,112512,00121
04,013,112513,00121
04,013,112514,00121
04,013,112602,00121
04,013,112700,00121
04,013,114401,00121
04,013,114500,00121
04,013,114600,00121
04,013,115500,00121
04,013,116603,00121
04,013,116604,00121
04,013,116605,00121
04,013,116606,00121
04,013,116608,00121
04,013,116609,00121
04,013,116610,00121
04,013,116611,00121
04,013,107102,00122
04,013,107201,00122
04,013,109001,00122
04,013,109101,00122
04,013,109102,00122
04,013,109200,00122
04,013,109300,00122
04,013,109400,00122
04,013,109900,00122
04,013,110001,00122
04,013,110002,00122
04,013,110100,00122
04,013,112100,00122
04,013,112201,00122
04,013,112202,00122
04,013,112301,00122
04,013,112302,00122
04,013,112401,00122
04,013,112402,00122
04,013,112507,00122
04,013,112601,00122
04,013,116900,00122
04,013,082007,00123
04,013,082008,00123
04,013,082009,00123
04,013,082010,00123
04,013,082016,00123
04,013,082017,00123
04,013,082018,00123
04,013,082028,00123
04,013,109500,00123
04,013,109601,00123
04,013,109602,00123
04,013,109603,00123
04,013,109604,00123
04,013,109701,00123
04,013,109702,00123
04,013,109703,00123
04,013,109704,00123
04,013,109705,00123
04,013,109801,00123
04,013,109802,00123
04,013,112502,00123
04,013,112503,00123
04,013,112504,00123
04,013,112509,00123
04,013,092401,00124
04,013,092402,00124
04,013,092500,00124
04,013,092600,00124
04,013,092705,00124
04,013,092710,00124
04,013,092711,00124
04,013,092712,00124
04,013,092713,00124
04,013,092715,00124
04,013,092716,00124
04,013,092717,00124
04,013,092718,00124
04,013,092720,00124
04,013,092721,00124
04,013,092801,00124
04,013,092802,00124
04,013,092900,00124
04,013,093001,00124
04,013,093002,00124
04,013,093101,00124
04,013,093104,00124
04,013,093105,00124
04,013,093106,00124
04,013,104000,00125
04,013,104203,00125
04,013,104204,00125
04,013,104205,00125
04,013,104206,00125
04,013,104212,00125
04,013,104218,00125
04,013,104219,00125
04,013,104301,00125
04,013,104302,00125
04,013,105601,00125
04,013,105602,00125
04,013,105701,00125
04,013,105702,00125
04,013,105800,00125
04,013,105900,00125
04,013,106001,00125
04,013,106801,00125
04,013,106900,00125
04,013,107000,00125
04,013,107101,00125
04,013,107202,00125
04,013,071511,00126
04,013,092305,00126
04,013,092306,00126
04,013,092307,00126
04,013,092308,00126
04,013,092309,00126
04,013,092311,00126
04,013,092312,00126
04,013,104214,00126
04,013,104215,00126
04,013,104216,00126
04,013,104217,00126
04,013,104221,00126
04,013,104222,00126
04,013,104223,00126
04,013,104224,00126
04,013,104227,00126
04,013,614000,00126
04,013,614100,00126
04,013,614200,00126
04,013,614300,00126
04,013,615700,00126
04,013,615800,00126
04,013,615900,00126
04,013,616000,00126
04,013,617700,00126
04,013,617800,00126
04,013,617900,00126
04,013,618000,00126
04,013,071509,00127
04,013,071510,00127
04,013,071512,00127
04,013,071513,00127
04,013,071514,00127
04,013,071515,00127
04,013,071517,00127
04,013,071903,00127
04,013,071906,00127
04,013,071909,00127
04,013,071910,00127
04,013,071911,00127
04,013,071912,00127
04,013,071913,00127
04,013,071914,00127
04,013,071915,00127
04,013,092708,00127
04,013,092709,00127
04,013,092723,00127
04,013,092724,00127
04,013,093200,00127
04,013,613700,00127
04,013,613800,00127
04,013,613900,00127
04,013,615500,00127
04,013,615600,00127
04,013,617600,00127
04,013,104100,00128
04,013,104202,00128
04,013,104207,00128
04,013,104225,00128
04,013,104226,00128
04,013,611400,00128
04,013,611500,00128
04,013,611600,00128
04,013,611700,00128
04,013,611800,00128
04,013,611900,00128
04,013,614400,00128
04,013,614500,00128
04,013,614600,00128
04,013,616100,00128
04,013,616200,00128
04,013,616300,00128
04,013,616400,00128
04,013,618100,00128
04,013,618200,00128
04,013,618300,00128
04,013,618400,00128
04,013,618500,00128
04,013,610000,00129
04,013,610100,00129
04,013,610200,00129
04,013,610300,00129
04,013,610400,00129
04,013,610500,00129
04,013,610600,00129
04,013,610800,00129
04,013,610900,00129
04,013,611000,00129
04,013,611100,00129
04,013,611200,00129
04,013,611300,00129
04,013,612000,00129
04,013,612200,00129
04,013,612300,00129
04,013,613400,00129
04,013,613500,00129
04,013,613600,00129
